rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,qx,qy,qz,qw
2568724000000,,122690,,2568,724000000,"""map""",,,15.0393556667,-292.975017041,0.0069029858,,0.0001181963,-7.25240707189E-06,-0.9980577528,-0.0622953292
2568734000000,,122691,,2568,734000000,"""map""",,,15.0080964037,-292.97104526,0.0069029556,,0.0001182007,-0.000007253,-0.998058324,-0.0622861766
2568781000000,,122692,,2568,744000000,"""map""",,,14.9768338951,-292.967058638,0.006902962,,0.0001181998,-7.25005877447E-06,-0.9980581068,-0.0622896573
2568781000000,,122693,,2568,754000000,"""map""",,,14.9455715853,-292.96311991,0.0069029803,,0.000118197,-7.24972858854E-06,-0.9980576907,-0.0622963246
2568781000000,,122694,,2568,764000000,"""map""",,,14.9143147126,-292.959213883,0.0069029832,,0.0001181963,-7.25286189976E-06,-0.998057973,-0.0622918015
2568781000000,,122695,,2568,774000000,"""map""",,,14.8830453131,-292.955272458,0.0069029681,,0.0001182006,-7.25449663319E-06,-0.9980553222,-0.0623342581
2568829000000,,122696,,2568,784000000,"""map""",,,14.8517925467,-292.951353245,0.0069029671,,0.0001181985,-7.25233220108E-06,-0.9980557653,-0.0623271633
2568829000000,,122697,,2568,794000000,"""map""",,,14.8205423306,-292.947403503,0.0069029696,,0.0001181981,-7.25334749818E-06,-0.9980564988,-0.0623154165
2568829000000,,122698,,2568,804000000,"""map""",,,14.7892899369,-292.943416664,0.0069029702,,0.000118198,-7.25159397314E-06,-0.9980566349,-0.0623132364
2568829000000,,122699,,2568,814000000,"""map""",,,14.7580355736,-292.939454683,0.0069029702,,0.0001181979,-0.00000725,-0.9980562105,-0.0623200344
2568829000000,,122700,,2568,824000000,"""map""",,,14.7267847381,-292.935541722,0.0069029705,,0.0001181976,-7.25219998118E-06,-0.9980561619,-0.0623208127
2568872000000,,122701,,2568,834000000,"""map""",,,14.6955390212,-292.931620659,0.0069029688,,0.0001181977,-7.25445688731E-06,-0.9980567623,-0.0623111959
2568872000000,,122702,,2568,844000000,"""map""",,,14.664289155,-292.927683393,0.0069029678,,0.0001181974,-7.25212170564E-06,-0.9980570733,-0.0623062143
2568872000000,,122703,,2568,854000000,"""map""",,,14.6330460648,-292.92375541,0.0069029702,,0.0001181974,-7.25211779939E-06,-0.9980576737,-0.0622965974
2568872000000,,122704,,2568,864000000,"""map""",,,14.6018037214,-292.919789057,0.0069029691,,0.0001181975,-7.25233495352E-06,-0.9980581885,-0.0622883479
2568874000000,,122705,,2568,874000000,"""map""",,,14.5705588413,-292.915810672,0.0069029674,,0.0001181978,-7.250239643E-06,-0.9980580499,-0.0622905699
2568884000000,,122706,,2568,884000000,"""map""",,,14.5393142203,-292.911871714,0.0069029683,,0.0001181975,-7.2501901469E-06,-0.9980577354,-0.0622956085
2568916000000,,122707,,2568,894000000,"""map""",,,14.5080741776,-292.907960108,0.006902969,,0.0001181972,-7.2527561241E-06,-0.9980579852,-0.0622916065
2568916000000,,122708,,2568,904000000,"""map""",,,14.4768211249,-292.904020333,0.0069029618,,0.0001182003,-7.25414690006E-06,-0.9980552312,-0.0623357155
2568916000000,,122709,,2568,914000000,"""map""",,,14.445584412,-292.900095716,0.006902964,,0.0001181977,-7.25190391758E-06,-0.998055536,-0.0623308353
2568937000000,,122710,,2568,924000000,"""map""",,,14.4143509978,-292.896167753,0.0069029653,,0.0001181974,-7.25341533185E-06,-0.9980562687,-0.0623191027
2568937000000,,122711,,2568,934000000,"""map""",,,14.3831171705,-292.892192191,0.0069029631,,0.0001181978,-7.2527674384E-06,-0.9980567179,-0.0623119077
2568944000000,,122712,,2568,944000000,"""map""",,,14.3518801572,-292.888214075,0.0069029619,,0.000118198,-7.25007065475E-06,-0.9980564123,-0.062316802
2568954000000,,122713,,2568,954000000,"""map""",,,14.3206442916,-292.884287502,0.0069029638,,0.0001181975,-7.25086513941E-06,-0.998056089,-0.0623219801
2568997000000,,122714,,2568,964000000,"""map""",,,14.2894139368,-292.880382049,0.0069029642,,0.0001181972,-0.000007254,-0.9980564942,-0.0623154902
2568997000000,,122715,,2568,974000000,"""map""",,,14.258186517,-292.876444423,0.0069029625,,0.0001181965,-7.25352264986E-06,-0.9980570872,-0.0623059928
2568997000000,,122716,,2568,984000000,"""map""",,,14.2269538074,-292.872520615,0.006902963,,0.0001181973,-7.25161085369E-06,-0.9980574095,-0.0623008284
2568997000000,,122717,,2568,994000000,"""map""",,,14.1957284821,-292.868572675,0.0069029633,,0.0001181972,-7.25252214873E-06,-0.9980580452,-0.0622906446
2569040000000,,122718,,2569,4000000,"""map""",,,14.1645013555,-292.864595277,0.0069029616,,0.0001181974,-7.25111408104E-06,-0.9980581685,-0.0622886681
2569040000000,,122719,,2569,14000000,"""map""",,,14.1332727494,-292.860640072,0.0069029616,,0.0001181974,-7.24981971961E-06,-0.9980578303,-0.0622940869
2569040000000,,122720,,2569,24000000,"""map""",,,14.1020472842,-292.856725102,0.0069029628,,0.000118197,-7.25169158113E-06,-0.9980578227,-0.06229421
2569040000000,,122721,,2569,34000000,"""map""",,,14.0708261235,-292.852802005,0.0069029617,,0.000118197,-7.25346483782E-06,-0.9980583467,-0.0622858141
2569081000000,,122722,,2569,44000000,"""map""",,,14.0395892889,-292.84886436,0.0069029564,,0.0001181973,-7.25238471989E-06,-0.9980553704,-0.0623334864
2569081000000,,122723,,2569,54000000,"""map""",,,14.0083710147,-292.844951245,0.0069029593,,0.0001181972,-7.25273163381E-06,-0.9980559483,-0.0623242338
2569081000000,,122724,,2569,64000000,"""map""",,,13.9771544454,-292.840995629,0.0069029581,,0.0001181973,-7.253596551E-06,-0.9980566454,-0.0623130687
2569081000000,,122725,,2569,74000000,"""map""",,,13.9459347402,-292.83701026,0.0069029558,,0.0001181977,-7.25091833587E-06,-0.9980566071,-0.0623136824
2569116000000,,122726,,2569,84000000,"""map""",,,13.914713685,-292.833063208,0.0069029569,,0.0001181975,-7.24990634732E-06,-0.9980561382,-0.0623211916
2569116000000,,122727,,2569,94000000,"""map""",,,13.8834971431,-292.829161496,0.0069029586,,0.0001181969,-7.25289161391E-06,-0.9980562385,-0.0623195864
2569116000000,,122728,,2569,104000000,"""map""",,,13.8522851432,-292.82523642,0.0069029566,,0.0001181971,-7.25455758358E-06,-0.9980569135,-0.0623087742
2569116000000,,122729,,2569,114000000,"""map""",,,13.8210682342,-292.8213078,0.006902956,,0.000118197,-7.25172659215E-06,-0.9980571944,-0.0623042758
2569145000000,,122730,,2569,124000000,"""map""",,,13.7898582233,-292.817376255,0.0069029576,,0.0001181969,-7.25216191773E-06,-0.9980578118,-0.0622943836
2569145000000,,122731,,2569,134000000,"""map""",,,13.7586479057,-292.813409012,0.0069029564,,0.0001181971,-7.25192798406E-06,-0.9980581875,-0.0622883637
2569145000000,,122732,,2569,144000000,"""map""",,,13.7274352767,-292.80944206,0.0069029555,,0.0001181972,-7.25007940667E-06,-0.9980579717,-0.0622918226
2569154000000,,122733,,2569,154000000,"""map""",,,13.6962238376,-292.805515295,0.0069029565,,0.0001181969,-7.25069869125E-06,-0.9980577638,-0.0622951538
2569164000000,,122734,,2569,164000000,"""map""",,,13.6650168052,-292.801603217,0.0069029566,,0.0001181967,-0.000007253,-0.9980581153,-0.0622895213
2569201000000,,122735,,2569,174000000,"""map""",,,13.6338116571,-292.797666895,0.0069029555,,0.0001181939,-7.25220745206E-06,-0.9980585447,-0.0622826414
2569201000000,,122736,,2569,184000000,"""map""",,,13.6025912726,-292.79375186,0.0069029528,,0.0001181971,-7.25207684547E-06,-0.9980556342,-0.0623292636
2569201000000,,122737,,2569,194000000,"""map""",,,13.5713902528,-292.789819711,0.0069029533,,0.0001181969,-7.25379467742E-06,-0.9980564361,-0.0623164218
2569249000000,,122738,,2569,204000000,"""map""",,,13.5401874169,-292.785839068,0.0069029506,,0.0001181974,-7.25213915419E-06,-0.9980567378,-0.0623115893
2569249000000,,122739,,2569,214000000,"""map""",,,13.508981341,-292.781871295,0.0069029503,,0.0001181974,-7.24963229908E-06,-0.9980562992,-0.0623186135
2569249000000,,122740,,2569,224000000,"""map""",,,13.4777776377,-292.777960584,0.0069029526,,0.0001181968,-7.25145434412E-06,-0.9980560748,-0.0623222068
2569249000000,,122741,,2569,234000000,"""map""",,,13.4465796592,-292.774056627,0.0069029523,,0.0001181967,-7.25454090429E-06,-0.9980566391,-0.0623131701
2569249000000,,122742,,2569,244000000,"""map""",,,13.4153775872,-292.770119593,0.0069029491,,0.0001181979,-7.25283722068E-06,-0.99805706,-0.0623064272
2569297000000,,122743,,2569,254000000,"""map""",,,13.3841819861,-292.76619731,0.0069029516,,0.0001181968,-7.25158374307E-06,-0.9980575506,-0.0622985684
2569297000000,,122744,,2569,264000000,"""map""",,,13.3529871271,-292.762245868,0.0069029516,,0.0001181967,-7.25230652152E-06,-0.9980580907,-0.0622899161
2569297000000,,122745,,2569,274000000,"""map""",,,13.3217902166,-292.758275681,0.0069029502,,0.0001181969,-7.25079678075E-06,-0.9980580968,-0.0622898172
2569297000000,,122746,,2569,284000000,"""map""",,,13.2905926761,-292.754333634,0.0069029504,,0.0001181968,-7.25013010596E-06,-0.99805781,-0.0622944134
2569297000000,,122747,,2569,294000000,"""map""",,,13.2593985774,-292.750422436,0.0069029512,,0.0001181965,-7.25211893874E-06,-0.998057928,-0.0622925227
2569315000000,,122748,,2569,304000000,"""map""",,,13.2282076996,-292.746493965,0.0069029497,,0.0001181954,-7.27259799359E-06,-0.9980584172,-0.0622846838
2569315000000,,122749,,2569,314000000,"""map""",,,13.1970158633,-292.742558957,0.0069029651,,0.0001180084,-0.000011159,-0.9980593677,-0.0622694513
2569324000000,,122750,,2569,324000000,"""map""",,,13.165816417,-292.738657811,0.0069032332,,0.0001176691,-2.40858274531E-05,-0.9980610741,-0.0622420907
2569334000000,,122751,,2569,334000000,"""map""",,,13.1346720915,-292.734747903,0.0069053986,,0.0001167332,-5.36962940952E-05,-0.9980761081,-0.0620005323
2569381000000,,122752,,2569,344000000,"""map""",,,13.1035947019,-292.730797335,0.0069069922,,0.0001172377,-7.51580566262E-05,-0.9980999417,-0.0616156393
2569381000000,,122753,,2569,354000000,"""map""",,,13.0726225033,-292.726887196,0.0068960799,,0.0001239124,-8.317043061E-05,-0.9981313182,-0.0611052314
2569381000000,,122754,,2569,364000000,"""map""",,,13.0418127801,-292.723112734,0.0068963888,,0.0001263151,-8.27689480755E-05,-0.9981740912,-0.0604024897
2569381000000,,122755,,2569,374000000,"""map""",,,13.011170006,-292.719385877,0.0069101183,,0.0001248552,-7.81465996039E-05,-0.9982218802,-0.0596075177
2569426000000,,122756,,2569,384000000,"""map""",,,12.9807328346,-292.715732375,0.0069178525,,0.0001230926,-7.29652503463E-05,-0.9982766306,-0.0586834579
2569426000000,,122757,,2569,394000000,"""map""",,,12.9505233293,-292.712183426,0.0069119229,,0.0001227723,-6.841771365E-05,-0.9983383894,-0.0576232634
2569426000000,,122758,,2569,404000000,"""map""",,,12.9205531253,-292.708721467,0.0069014,,0.0001233023,-6.5549188475E-05,-0.9984065526,-0.0564299236
2569426000000,,122759,,2569,414000000,"""map""",,,12.8908297778,-292.705331453,0.006895993,,0.0001234501,-6.39705270573E-05,-0.9984802176,-0.055111121
2569426000000,,122760,,2569,424000000,"""map""",,,12.8613456687,-292.702001785,0.0068966387,,0.0001235426,-6.3330606926E-05,-0.9985580928,-0.0536816178
2569468000000,,122761,,2569,434000000,"""map""",,,12.8321212976,-292.698815173,0.0069000803,,0.0001231375,-6.31418558089E-05,-0.9986427716,-0.0520825837
2569468000000,,122762,,2569,444000000,"""map""",,,12.8031291344,-292.695755223,0.006901176,,0.0001230575,-6.32800916304E-05,-0.9987285551,-0.0504108523
2569468000000,,122763,,2569,454000000,"""map""",,,12.7743836751,-292.692793897,0.0068993633,,0.000123416,-6.34557862179E-05,-0.9988177226,-0.0486121161
2569468000000,,122764,,2569,464000000,"""map""",,,12.745872739,-292.689943601,0.0068973422,,0.0001235656,-6.35525721441E-05,-0.998908853,-0.046702079
2569474000000,,122765,,2569,474000000,"""map""",,,12.7175982805,-292.687211914,0.0068960779,,0.0001232137,-0.000064033,-0.9990041991,-0.044616039
2569484000000,,122766,,2569,484000000,"""map""",,,12.6895018475,-292.684624702,0.0068938196,,0.0001225646,-6.47464009864E-05,-0.9990980166,-0.0424633248
2569516000000,,122767,,2569,494000000,"""map""",,,12.6615149828,-292.682164046,0.0068896504,,0.0001183284,-5.58391504873E-05,-0.9991908994,-0.0402185209
2569516000000,,122768,,2569,504000000,"""map""",,,12.6334216856,-292.679781902,0.0068762162,,0.000091027,9.9923846293E-06,-0.9992772204,-0.0380135285
2569516000000,,122769,,2569,514000000,"""map""",,,12.6051943611,-292.677489876,0.0068833232,,5.37434978081E-05,0.000137781,-0.9993506981,-0.0360299913
2569542000000,,122770,,2569,524000000,"""map""",,,12.5769299614,-292.67530537,0.0069857478,,7.92046155466E-05,0.0002910465,-0.9994146693,-0.0342085921
2569543000000,,122771,,2569,534000000,"""map""",,,12.548643094,-292.673248642,0.0072287407,,0.0001303481,0.0004225797,-0.9994721835,-0.0324832102
2569544000000,,122772,,2569,544000000,"""map""",,,12.5202873957,-292.671387713,0.0075158143,,0.000161121,0.0004670385,-0.9995207929,-0.0309506151
2569554000000,,122773,,2569,554000000,"""map""",,,12.491843067,-292.669744043,0.0076288781,,0.0001547875,0.0004322482,-0.9995623432,-0.0295788979
2569593000000,,122774,,2569,564000000,"""map""",,,12.4633421234,-292.668195632,0.0075094929,,0.0001512092,0.0003610635,-0.9995976409,-0.0283619991
2569593000000,,122775,,2569,574000000,"""map""",,,12.4347987549,-292.666586974,0.0073189198,,0.000152255,0.0002882526,-0.9996258579,-0.0273502817
2569593000000,,122776,,2569,584000000,"""map""",,,12.4062424955,-292.664973677,0.0072003192,,0.0001473001,0.0002208041,-0.9996493364,-0.0264789314
2569640000000,,122777,,2569,594000000,"""map""",,,12.3776786704,-292.66341048,0.0071331227,,0.0001387985,0.0001593291,-0.9996687994,-0.025734157
2569640000000,,122778,,2569,604000000,"""map""",,,12.3490938601,-292.661959906,0.0070505991,,0.0001323702,0.0001024628,-0.9996822689,-0.0252058178
2569640000000,,122779,,2569,614000000,"""map""",,,12.3204930577,-292.660561472,0.0069401015,,0.0001215098,6.06604726595E-05,-0.9996918512,-0.0248230585
2569640000000,,122780,,2569,624000000,"""map""",,,12.2918965872,-292.659169982,0.0068534346,,0.0001266739,3.96705561047E-05,-0.9996975913,-0.0245908178
2569640000000,,122781,,2569,634000000,"""map""",,,12.2632991277,-292.657753758,0.0068593786,,0.0001257725,3.24709240279E-05,-0.9997007784,-0.0244609248
2569683000000,,122782,,2569,644000000,"""map""",,,12.2346971596,-292.656302556,0.0069094736,,0.0001180433,2.47606927919E-05,-0.9997024693,-0.0243917666
2569683000000,,122783,,2569,654000000,"""map""",,,12.2060916989,-292.654870191,0.0069261894,,0.0001153708,1.74426758826E-05,-0.9997031444,-0.0243641019
2569683000000,,122784,,2569,664000000,"""map""",,,12.1774838859,-292.653472785,0.0069079171,,0.0001179379,1.17083176342E-05,-0.9997032448,-0.0243599731
2569683000000,,122785,,2569,674000000,"""map""",,,12.1488740545,-292.652070253,0.0068931546,,0.0001199783,5.80016301453E-06,-0.9997031995,-0.0243618262
2569684000000,,122786,,2569,684000000,"""map""",,,12.1202612165,-292.650633006,0.0068966512,,0.0001193071,-5.16853563387E-07,-0.9997032322,-0.0243604871
2569694000000,,122787,,2569,694000000,"""map""",,,12.0916446093,-292.649185797,0.0069050317,,0.0001179732,-4.34883619747E-06,-0.9997032411,-0.0243601292
2569716000000,,122788,,2569,704000000,"""map""",,,12.063024662,-292.647768709,0.0069063509,,0.000117765,-4.89589913085E-06,-0.9997031858,-0.0243623958
2569716000000,,122789,,2569,714000000,"""map""",,,12.0344026821,-292.646375851,0.0069027846,,0.000118315,-4.00839846429E-06,-0.999703254,-0.0243595963
2569752000000,,122790,,2569,724000000,"""map""",,,12.0057784866,-292.644963208,0.0069008727,,0.0001186211,-3.05305544856E-06,-0.9997034335,-0.0243522255
2569752000000,,122791,,2569,734000000,"""map""",,,11.9771506678,-292.643518871,0.0069019114,,0.0001184809,-2.52280356814E-06,-0.9997034854,-0.024350097
2569752000000,,122792,,2569,744000000,"""map""",,,11.9485188967,-292.642083824,0.0069032078,,0.0001182911,-0.000002461,-0.999703362,-0.024355164
2569799000000,,122793,,2569,754000000,"""map""",,,11.9198846275,-292.640684511,0.006903171,,0.0001182926,-2.62122804114E-06,-0.9997033018,-0.0243576335
2569799000000,,122794,,2569,764000000,"""map""",,,11.8912486179,-292.639287841,0.0069025299,,0.0001183831,-2.7964633462E-06,-0.9997034358,-0.0243521342
2569799000000,,122795,,2569,774000000,"""map""",,,11.862609668,-292.637867733,0.0069023172,,0.0001184118,-2.90833871665E-06,-0.9997035573,-0.024347146
2569799000000,,122796,,2569,784000000,"""map""",,,11.8339678729,-292.636479907,0.0069025522,,0.0001183741,-2.96248315549E-06,-0.9997036832,-0.0243419749
2569799000000,,122797,,2569,794000000,"""map""",,,11.8053242757,-292.635063657,0.0069027393,,0.0001183462,-2.97787387292E-06,-0.9997039942,-0.0243292015
2569841000000,,122798,,2569,804000000,"""map""",,,11.7766765387,-292.633598768,0.0069026931,,0.0001183535,-2.9629064881E-06,-0.9997040857,-0.0243254406
2569841000000,,122799,,2569,814000000,"""map""",,,11.748024279,-292.63215114,0.0069025872,,0.0001183698,-0.000002935,-0.9997038904,-0.0243334646
2569841000000,,122800,,2569,824000000,"""map""",,,11.7193698121,-292.630760925,0.0069025725,,0.0001183727,-0.000002909,-0.9997038072,-0.0243368843
2569841000000,,122801,,2569,834000000,"""map""",,,11.6907142916,-292.629373721,0.0069026184,,0.0001183665,-2.88791778573E-06,-0.999704035,-0.0243275214
2569844000000,,122802,,2569,844000000,"""map""",,,11.6620480621,-292.627944612,0.0069026397,,0.0001183652,-2.86908466802E-06,-0.9997029087,-0.0243737629
2569854000000,,122803,,2569,854000000,"""map""",,,11.6333863781,-292.626544811,0.0069026281,,0.0001183675,-2.85531313294E-06,-0.9997030567,-0.0243676939
2569900000000,,122804,,2569,864000000,"""map""",,,11.6047224403,-292.625120419,0.0069026123,,0.0001183701,-2.84742129946E-06,-0.9997033076,-0.0243573952
2569900000000,,122805,,2569,874000000,"""map""",,,11.5760545684,-292.623663425,0.0069026124,,0.0001183703,-2.83738834682E-06,-0.9997033708,-0.0243548031
2569900000000,,122806,,2569,884000000,"""map""",,,11.5473827252,-292.622223986,0.0069026209,,0.0001183693,-2.82784605555E-06,-0.9997032387,-0.0243602252
2569900000000,,122807,,2569,894000000,"""map""",,,11.5187086372,-292.620825923,0.0069026247,,0.0001183689,-2.82218659708E-06,-0.9997032084,-0.0243614658
2569916000000,,122808,,2569,904000000,"""map""",,,11.4900329701,-292.619425422,0.006902622,,0.0001183695,-2.81721646076E-06,-0.9997033946,-0.0243538273
2569916000000,,122809,,2569,914000000,"""map""",,,11.4613541989,-292.617983179,0.006902619,,0.0001183702,-2.80919382703E-06,-0.9997035333,-0.0243481302
2569924000000,,122810,,2569,924000000,"""map""",,,11.4326711896,-292.616530502,0.0069026198,,0.0001183703,-2.80043732753E-06,-0.9997034282,-0.0243524442
2569934000000,,122811,,2569,934000000,"""map""",,,11.4039851064,-292.615117651,0.0069026225,,0.0001183701,-2.7956588867E-06,-0.9997032794,-0.0243585539
2569973000000,,122812,,2569,944000000,"""map""",,,11.3752975375,-292.613729175,0.0069026234,,0.00011837,-2.79384283909E-06,-0.9997033605,-0.0243552241
2569973000000,,122813,,2569,954000000,"""map""",,,11.3466078117,-292.612308484,0.0069026221,,0.0001183703,-2.78986767394E-06,-0.9997035558,-0.0243472092
2569973000000,,122814,,2569,964000000,"""map""",,,11.317914679,-292.610914691,0.0069026223,,0.0001183679,-2.78364545911E-06,-0.999703655,-0.0243431319
2570016000000,,122815,,2569,974000000,"""map""",,,11.2892199165,-292.609499937,0.006902622,,0.0001183681,-2.78291107451E-06,-0.9997039582,-0.0243306794
2570016000000,,122816,,2569,984000000,"""map""",,,11.2605212973,-292.608035969,0.0069026213,,0.0001183684,-2.77936057035E-06,-0.9997040797,-0.0243256863
2570016000000,,122817,,2569,994000000,"""map""",,,11.231818171,-292.606582101,0.0069026219,,0.0001183685,-2.77452143882E-06,-0.9997039062,-0.0243328152
2570016000000,,122818,,2570,4000000,"""map""",,,11.2031126574,-292.605184008,0.0069026234,,0.0001183683,-2.77369129666E-06,-0.9997038028,-0.0243370644
2570016000000,,122819,,2570,14000000,"""map""",,,11.1744061176,-292.603795821,0.0069026237,,0.0001183683,-2.77440695311E-06,-0.9997040041,-0.024328793
2570064000000,,122820,,2570,24000000,"""map""",,,11.1456892654,-292.60235945,0.0069026204,,0.0001183708,-2.77193175783E-06,-0.9997029086,-0.0243737684
2570064000000,,122821,,2570,34000000,"""map""",,,11.1169763878,-292.600957351,0.0069026223,,0.0001183704,-2.76786517273E-06,-0.9997029773,-0.0243709489
2570064000000,,122822,,2570,44000000,"""map""",,,11.0882619104,-292.599545515,0.0069026233,,0.0001183703,-0.000002769,-0.9997032506,-0.0243597338
2570064000000,,122823,,2570,54000000,"""map""",,,11.059543966,-292.598089175,0.0069026228,,0.0001183705,-0.000002767,-0.9997034054,-0.0243533815
2570064000000,,122824,,2570,64000000,"""map""",,,11.0308216706,-292.596632275,0.0069026227,,0.0001183706,-2.76309483841E-06,-0.999703288,-0.0243582023
2570108000000,,122825,,2570,74000000,"""map""",,,11.0020966206,-292.595223021,0.0069026239,,0.0001183705,-2.76290334574E-06,-0.999703173,-0.02436292
2570108000000,,122826,,2570,84000000,"""map""",,,10.973370322,-292.59383201,0.0069026245,,0.0001183704,-0.000002765,-0.9997033201,-0.0243568817
2570108000000,,122827,,2570,94000000,"""map""",,,10.9446416472,-292.592399826,0.0069026238,,0.0001183706,-2.76388313553E-06,-0.9997035344,-0.0243480845
2570108000000,,122828,,2570,104000000,"""map""",,,10.9159089944,-292.590962901,0.0069026244,,0.0001183707,-2.760145542E-06,-0.9997035382,-0.0243479283
2570111000000,,122829,,2570,114000000,"""map""",,,10.8871734298,-292.589536357,0.0069026254,,0.0001183689,-2.75977544747E-06,-0.9997035157,-0.0243488539
2570124000000,,122830,,2570,124000000,"""map""",,,10.8584354099,-292.588121094,0.0069026261,,0.0001183689,-2.76023268644E-06,-0.9997035443,-0.0243476777
2570165000000,,122831,,2570,134000000,"""map""",,,10.8296956727,-292.586740561,0.0069026271,,0.0001183688,-0.000002761,-0.9997037507,-0.024339204
2570165000000,,122832,,2570,144000000,"""map""",,,10.800954025,-292.585307972,0.0069026266,,0.000118369,-2.76128412088E-06,-0.999704102,-0.0243247696
2570165000000,,122833,,2570,154000000,"""map""",,,10.7722076343,-292.583824829,0.0069026261,,0.0001183692,-2.75720952502E-06,-0.9997041085,-0.0243245044
2570165000000,,122834,,2570,164000000,"""map""",,,10.7434568662,-292.582380817,0.0069026274,,0.0001183691,-0.000002755,-0.9997038319,-0.0243358687
2570212000000,,122835,,2570,174000000,"""map""",,,10.7147047671,-292.581003181,0.0069026289,,0.0001183688,-2.75836122641E-06,-0.9997037974,-0.0243372843
2570212000000,,122836,,2570,184000000,"""map""",,,10.6859519837,-292.579609009,0.0069026284,,0.0001183689,-2.7610650701E-06,-0.9997041167,-0.024324166
2570212000000,,122837,,2570,194000000,"""map""",,,10.6571881933,-292.578184789,0.0069026261,,0.0001183709,-2.75829997181E-06,-0.9997030084,-0.0243696733
2570213000000,,122838,,2570,204000000,"""map""",,,10.6284293221,-292.576758032,0.0069026273,,0.0001183709,-2.75750801351E-06,-0.9997032183,-0.0243610607
2570256000000,,122839,,2570,214000000,"""map""",,,10.5996670833,-292.575306602,0.0069026278,,0.0001183709,-2.75740346557E-06,-0.9997033173,-0.024356999
2570256000000,,122840,,2570,224000000,"""map""",,,10.5709011915,-292.5738617,0.006902628,,0.0001183709,-2.75624591626E-06,-0.999703255,-0.024359557
2570256000000,,122841,,2570,234000000,"""map""",,,10.5421327689,-292.572446849,0.0069026285,,0.0001183709,-2.7567373835E-06,-0.9997032243,-0.0243608159
2570256000000,,122842,,2570,244000000,"""map""",,,10.5133625322,-292.571037359,0.0069026287,,0.0001183709,-2.75810708638E-06,-0.9997033486,-0.0243557139
2570256000000,,122843,,2570,254000000,"""map""",,,10.4845896001,-292.569600526,0.0069026285,,0.000118371,-2.75742770957E-06,-0.9997034753,-0.0243505107
2570300000000,,122844,,2570,264000000,"""map""",,,10.4558129905,-292.568150285,0.0069026286,,0.0001183711,-2.75534673558E-06,-0.9997034343,-0.0243521944
2570300000000,,122845,,2570,274000000,"""map""",,,10.427033281,-292.566724343,0.0069026296,,0.000118371,-2.75508753949E-06,-0.9997033244,-0.0243567051
2570300000000,,122846,,2570,284000000,"""map""",,,10.398251693,-292.565320772,0.0069026302,,0.0001183709,-2.75687137188E-06,-0.999703356,-0.0243554116
2570300000000,,122847,,2570,294000000,"""map""",,,10.3694680526,-292.563900269,0.0069026299,,0.000118371,-2.75747743089E-06,-0.9997034985,-0.0243495607
2570304000000,,122848,,2570,304000000,"""map""",,,10.340681073,-292.562451586,0.0069026296,,0.0001183711,-2.75566186799E-06,-0.9997035293,-0.0243482937
2570314000000,,122849,,2570,314000000,"""map""",,,10.3118905169,-292.561010989,0.0069026303,,0.0001183711,-2.75429648701E-06,-0.9997034068,-0.0243533231
2570325000000,,122850,,2570,324000000,"""map""",,,10.2830976208,-292.559601924,0.0069026313,,0.000118371,-2.75557685033E-06,-0.9997033437,-0.0243559165
2570373000000,,122851,,2570,334000000,"""map""",,,10.2543030586,-292.558195104,0.0069026315,,0.000118371,-2.75728385021E-06,-0.9997034557,-0.0243513159
2570373000000,,122852,,2570,344000000,"""map""",,,10.2255056204,-292.556764867,0.0069026313,,0.0001183693,-2.75605145812E-06,-0.9997035338,-0.0243481123
2570373000000,,122853,,2570,354000000,"""map""",,,10.1967055013,-292.555365899,0.0069026329,,0.0001183693,-2.75512006426E-06,-0.9997036099,-0.0243449846
2570373000000,,122854,,2570,364000000,"""map""",,,10.1679041756,-292.553960342,0.0069026338,,0.0001183692,-2.757806987E-06,-0.9997039394,-0.0243314528
2570413000000,,122855,,2570,374000000,"""map""",,,10.1390994274,-292.552491968,0.0069026329,,0.0001183694,-2.75643465982E-06,-0.9997041391,-0.0243232432
2570413000000,,122856,,2570,384000000,"""map""",,,10.1102898155,-292.551018782,0.0069026329,,0.0001183695,-2.75275378857E-06,-0.9997039592,-0.0243306359
2570413000000,,122857,,2570,394000000,"""map""",,,10.0814775002,-292.549610222,0.0069026345,,0.0001183693,-2.7538599066E-06,-0.9997037716,-0.0243383443
2570413000000,,122858,,2570,404000000,"""map""",,,10.0526646373,-292.548229657,0.0069026352,,0.0001183692,-0.000002758,-0.9997039481,-0.0243310942
2570460000000,,122859,,2570,414000000,"""map""",,,10.0238421818,-292.546797837,0.0069026319,,0.0001183716,-2.75843714376E-06,-0.9997029289,-0.0243729333
2570460000000,,122860,,2570,424000000,"""map""",,,9.9950301041,-292.545379185,0.0069197834,,0.0001241354,5.62764216535E-06,-0.9997030545,-0.0243677512
2570460000000,,122861,,2570,434000000,"""map""",,,9.9662279276,-292.543932825,0.0070586623,,0.0001230178,0.000048533,-0.9997031985,-0.024361801
2570460000000,,122862,,2570,444000000,"""map""",,,9.9374531929,-292.542486746,0.007205564,,0.000160151,0.0001009469,-0.9997030889,-0.0243659222
2570460000000,,122863,,2570,454000000,"""map""",,,9.9087024446,-292.541079625,0.0073615122,,0.0002334875,0.0001612113,-0.9997031316,-0.0243632549
